"StuID","ReceiptNo","PymtDt","PaidAmt","ModeOfPymt","ChequeNo","BankName","JobID","LastUpdatedDate"
"5612","RCP007755","2022-05-07 00:00:00","5000","Cash",,,"1","2022-05-07 00:00:00"
"5613","RCP007756","2022-05-07 00:00:00","5000","Cash",,,"1","2022-05-07 00:00:00"
"5578","RCP007757","2022-05-09 00:00:00","4000","Cash",,,"1","2022-05-09 00:00:00"
"5573","RCP007758","2022-05-09 00:00:00","1500","Cash",,,"1","2022-05-09 00:00:00"
"5564","RCP007759","2022-05-09 00:00:00","4000","Cash",,,"1","2022-05-09 00:00:00"
"5580","RCP007760","2022-05-09 00:00:00","1500","Cash",,,"1","2022-05-09 00:00:00"
"5576","RCP007761","2022-05-09 00:00:00","3000","Cash",,,"3","2022-05-09 00:00:00"
"5614","RCP007762","2022-05-11 00:00:00","6000","Cash",,,"1","2022-05-11 00:00:00"
"5615","RCP000000","2022-05-11 00:00:00","0","Select",NULL,NULL,"1","2022-05-11 00:00:00"
"5616","RCP007763","2022-05-12 00:00:00","2500","Cash",,,"3","2022-05-12 00:00:00"
"5579","RCP007764","2022-05-13 00:00:00","1500","Cash",,,"1","2022-05-13 00:00:00"
"5615","RCP007765","2022-05-14 00:00:00","5000","Cash",,,"1","2022-05-14 00:00:00"
"5617","RCP007766","2022-05-16 00:00:00","5000","Cash",,,"1","2022-05-16 00:00:00"
"5618","RCP007767","2022-05-16 00:00:00","6000","Cash",,,"1","2022-05-16 00:00:00"
"5619","RCP000000","2022-05-17 00:00:00","0","Select",NULL,NULL,"1","2022-05-17 00:00:00"
"5619","RCP007768","2022-05-17 00:00:00","6000","Cash",,,"1","2022-05-17 00:00:00"
"5620","RCP007769","2022-05-17 00:00:00","5000","Cash",,,"1","2022-05-17 00:00:00"
"5621","RCP000000","2022-05-17 00:00:00","0","Select",NULL,NULL,"3","2022-05-17 00:00:00"
"5621","RCP007770","2022-05-18 00:00:00","3000","Cash",,,"3","2022-05-18 00:00:00"
"5622","RCP007771","2022-05-18 00:00:00","5000","Cash",,,"1","2022-05-18 00:00:00"
"5623","RCP007772","2022-05-21 00:00:00","6000","Cash",,,"1","2022-05-21 00:00:00"
"5624","RCP007773","2022-05-23 00:00:00","5000","Cash",,,"1","2022-05-23 00:00:00"
"5625","RCP007774","2022-05-23 00:00:00","5000","Cash",,,"1","2022-05-23 00:00:00"
"5626","RCP007775","2022-05-23 00:00:00","6000","Cash",,,"1","2022-05-23 00:00:00"
"5627","RCP007776","2022-05-23 00:00:00","5000","Cash",,,"1","2022-05-23 00:00:00"
"5628","RCP007777","2022-05-24 00:00:00","6000","Cash",,,"1","2022-05-24 00:00:00"
"5629","RCP007778","2022-05-24 00:00:00","2500","Cash",,,"3","2022-05-24 00:00:00"
"5630","RCP007779","2022-05-24 00:00:00","2500","Cash",,,"3","2022-05-24 00:00:00"
"5631","RCP007780","2022-05-25 00:00:00","5000","Cash",,,"1","2022-05-25 00:00:00"
"5632","RCP000000","2022-05-26 00:00:00","0","Select",NULL,NULL,"1","2022-05-26 00:00:00"
"5633","RCP007781","2022-05-26 00:00:00","5000","Cash",,,"1","2022-05-26 00:00:00"
"5632","RCP007782","2022-05-27 00:00:00","5000","Cash",,,"1","2022-05-27 00:00:00"
"5634","RCP007783","2022-05-30 00:00:00","6000","Cash",,,"1","2022-05-30 00:00:00"
"5635","RCP007784","2022-05-30 00:00:00","2500","Cash",,,"3","2022-05-30 00:00:00"
"5636","RCP007785","2022-05-31 00:00:00","5000","Cash",,,"1","2022-05-31 00:00:00"
"5582","RCP007786","2022-06-01 00:00:00","1500","Cash",,,"1","2022-06-01 00:00:00"
"5586","RCP007787","2022-06-01 00:00:00","4000","Cash",,,"1","2022-06-01 00:00:00"
"5637","RCP007788","2022-06-01 00:00:00","6000","Cash",,,"1","2022-06-01 00:00:00"
"5638","RCP001638","2022-06-01 00:00:00","2500","Cash",,,"5","2022-06-01 00:00:00"
"5639","RCP007789","2022-06-02 00:00:00","6000","Cash",,,"1","2022-06-02 00:00:00"
"5640","RCP000000","2022-06-02 00:00:00","0","Select",NULL,NULL,"3","2022-06-02 00:00:00"
"5640","RCP007790","2022-06-02 00:00:00","4000","Cash",,,"3","2022-06-02 00:00:00"
"5641","RCP007791","2022-06-02 00:00:00","6000","Cash",,,"1","2022-06-02 00:00:00"
"5642","RCP007792","2022-06-04 00:00:00","2500","Cash",,,"3","2022-06-04 00:00:00"
"5643","RCP007793","2022-06-04 00:00:00","5000","Cash",,,"1","2022-06-04 00:00:00"
"5557","RCP007794","2022-06-06 00:00:00","3700","Cash",,,"1","2022-06-06 00:00:00"
"5567","RCP007795","2022-06-06 00:00:00","1500","Cash",,,"1","2022-06-06 00:00:00"
"5584","RCP007796","2022-06-06 00:00:00","4000","Cash",,,"1","2022-06-06 00:00:00"
"5644","RCP007797","2022-06-06 00:00:00","6000","Cash",,,"1","2022-06-06 00:00:00"
"5645","RCP000000","2022-06-06 00:00:00","0","Select",NULL,NULL,"1","2022-06-06 00:00:00"
"5645","RCP007798","2022-06-06 00:00:00","6000","Cash",,,"1","2022-06-06 00:00:00"
"5593","RCP007799","2022-06-09 00:00:00","9000","Cash",,,"1","2022-06-09 00:00:00"
"5594","RCP007800","2022-06-09 00:00:00","4000","Cash",,,"1","2022-06-09 00:00:00"
"5591","RCP007801","2022-06-09 00:00:00","5000","Cash",,,"1","2022-06-09 00:00:00"
"5585","RCP007802","2022-06-09 00:00:00","1500","Cash",,,"1","2022-06-09 00:00:00"
"5646","RCP007803","2022-06-09 00:00:00","6000","Cash",,,"1","2022-06-09 00:00:00"
"5589","RCP007804","2022-06-10 00:00:00","1500","Cash",,,"1","2022-06-10 00:00:00"
"5647","RCP007805","2022-06-11 00:00:00","2500","Cash",,,"3","2022-06-11 00:00:00"
"5648","RCP007806","2022-06-13 00:00:00","6000","Cash",,,"1","2022-06-13 00:00:00"
"5581","RCP007807","2022-06-14 00:00:00","1500","Cash",,,"1","2022-06-14 00:00:00"
"5649","RCP007808","2022-06-14 00:00:00","5000","Cash",,,"1","2022-06-14 00:00:00"
"5588","RCP007809","2022-06-15 00:00:00","1500","Cash",,,"1","2022-06-15 00:00:00"
"5650","RCP007810","2022-06-15 00:00:00","6000","Cash",,,"1","2022-06-15 00:00:00"
"5651","RCP007811","2022-06-16 00:00:00","6000","Cash",,,"1","2022-06-16 00:00:00"
"5595","RCP007812","2022-06-17 00:00:00","4000","Cash",,,"1","2022-06-17 00:00:00"
"5652","RCP007813","2022-06-17 00:00:00","6000","Cash",,,"1","2022-06-17 00:00:00"
"5653","RCP007814","2022-06-17 00:00:00","6000","Cash",,,"1","2022-06-17 00:00:00"
"5654","RCP007815","2022-06-20 00:00:00","5000","Cash",,,"1","2022-06-20 00:00:00"
"5655","RCP007816","2022-06-21 00:00:00","6000","Cash",,,"1","2022-06-21 00:00:00"
"5656","RCP007817","2022-06-22 00:00:00","6000","Cash",,,"1","2022-06-22 00:00:00"
"5600","RCP007818","2022-06-23 00:00:00","4000","Cash",,,"1","2022-06-23 00:00:00"
"5605","RCP007819","2022-06-23 00:00:00","1500","Cash",,,"1","2022-06-23 00:00:00"
"5606","RCP007820","2022-06-24 00:00:00","1500","Cash",,,"1","2022-06-24 00:00:00"
"5657","RCP000000","2022-06-24 00:00:00","0","Select",NULL,NULL,"3","2022-06-24 00:00:00"
"5657","RCP007821","2022-06-24 00:00:00","2500","Cash",,,"3","2022-06-24 00:00:00"
"5658","RCP000000","2022-06-24 00:00:00","0","Select",NULL,NULL,"1","2022-06-24 00:00:00"
"5658","RCP007822","2022-06-24 00:00:00","6000","Cash",,,"1","2022-06-24 00:00:00"
"5659","RCP007823","2022-06-24 00:00:00","2500","Cash",,,"3","2022-06-24 00:00:00"
"5660","RCP007824","2022-06-25 00:00:00","4500","Cash",,,"3","2022-06-25 00:00:00"
"5601","RCP007825","2022-06-27 00:00:00","1500","Cash",,,"1","2022-06-27 00:00:00"
"5661","RCP000000","2022-06-27 00:00:00","0","Select",NULL,NULL,"1","2022-06-27 00:00:00"
"5661","RCP007826","2022-06-27 00:00:00","5000","Cash",,,"1","2022-06-27 00:00:00"
"5609","RCP007827","2022-06-29 00:00:00","1500","Cash",,,"1","2022-06-29 00:00:00"
"5610","RCP007828","2022-06-29 00:00:00","2200","Cash",,,"1","2022-06-29 00:00:00"
"5662","RCP007829","2022-06-29 00:00:00","2500","Cash",,,"3","2022-06-29 00:00:00"
"5663","RCP007830","2022-06-29 00:00:00","2500","Cash",,,"3","2022-06-29 00:00:00"
"5607","RCP007831","2022-06-30 00:00:00","1500","Cash",,,"1","2022-06-30 00:00:00"
"5664","RCP007832","2022-06-30 00:00:00","6000","Cash",,,"1","2022-06-30 00:00:00"
"5665","RCP007833","2022-07-01 00:00:00","5000","Cash",,,"1","2022-07-01 00:00:00"
"5666","RCP007834","2022-07-01 00:00:00","6500","Cash",,,"3","2022-07-01 00:00:00"
"5667","RCP007835","2022-07-04 00:00:00","6000","Cash",,,"1","2022-07-04 00:00:00"
"5625","RCP007836","2022-07-05 00:00:00","2500","Cash",,,"1","2022-07-05 00:00:00"
"5615","RCP007837","2022-07-05 00:00:00","2500","Cash",,,"1","2022-07-05 00:00:00"
"5668","RCP007838","2022-07-05 00:00:00","6000","Cash",,,"1","2022-07-05 00:00:00"
"5669","RCP007839","2022-07-05 00:00:00","6000","Cash",,,"1","2022-07-05 00:00:00"
"5670","RCP000000","2022-07-05 00:00:00","0","Select",NULL,NULL,"1","2022-07-05 00:00:00"
"5614","RCP007840","2022-07-07 00:00:00","1500","Cash",,,"1","2022-07-07 00:00:00"
"5671","RCP007841","2022-07-07 00:00:00","6000","Cash",,,"1","2022-07-07 00:00:00"
"5617","RCP007842","2022-07-08 00:00:00","2500","Cash",,,"1","2022-07-08 00:00:00"
"5619","RCP007843","2022-07-08 00:00:00","3500","Cash",,,"1","2022-07-08 00:00:00"
"5672","RCP007844","2022-07-08 00:00:00","5000","Cash",,,"1","2022-07-08 00:00:00"
"5673","RCP007845","2022-07-08 00:00:00","6000","Cash",,,"1","2022-07-08 00:00:00"
"5670","RCP007846","2022-07-09 00:00:00","6000","Cash",,,"1","2022-07-09 00:00:00"
"5612","RCP007847","2022-07-11 00:00:00","2500","Cash",,,"1","2022-07-11 00:00:00"
"5611","RCP007848","2022-07-11 00:00:00","5000","Cash",,,"1","2022-07-11 00:00:00"
"5674","RCP007849","2022-07-12 00:00:00","6000","Cash",,,"1","2022-07-12 00:00:00"
"5643","RCP007850","2022-07-13 00:00:00","4500","Cash",,,"1","2022-07-13 00:00:00"
"5628","RCP007851","2022-07-13 00:00:00","3500","Cash",,,"1","2022-07-13 00:00:00"
"5620","RCP007852","2022-07-13 00:00:00","2500","Cash",,,"1","2022-07-13 00:00:00"
"5675","RCP007853","2022-07-13 00:00:00","6000","Cash",,,"1","2022-07-13 00:00:00"
"5590","RCP007854","2022-07-14 00:00:00","4000","Cash",,,"1","2022-07-14 00:00:00"
"5599","RCP007855","2022-07-14 00:00:00","1500","Cash",,,"1","2022-07-14 00:00:00"
"5632","RCP007856","2022-07-15 00:00:00","2500","Cash",,,"1","2022-07-15 00:00:00"
"5633","RCP007857","2022-07-15 00:00:00","2500","Cash",,,"1","2022-07-15 00:00:00"
"5618","RCP007858","2022-07-15 00:00:00","4000","Cash",,,"1","2022-07-15 00:00:00"
"5623","RCP007859","2022-07-18 00:00:00","3500","Cash",,,"1","2022-07-18 00:00:00"
"5676","RCP001639","2022-07-18 00:00:00","2500","Cash",,,"5","2022-07-18 00:00:00"
"5677","RCP000000","2022-07-18 00:00:00","0","Select",NULL,NULL,"1","2022-07-18 00:00:00"
"5636","RCP007860","2022-07-19 00:00:00","5000","Cash",,,"1","2022-07-19 00:00:00"
"5634","RCP007861","2022-07-19 00:00:00","1500","Cash",,,"1","2022-07-19 00:00:00"
"5678","RCP007862","2022-07-19 00:00:00","6000","Cash",,,"1","2022-07-19 00:00:00"
"5677","RCP007863","2022-07-19 00:00:00","6000","Cash",,,"1","2022-07-19 00:00:00"
"5627","RCP007864","2022-07-20 00:00:00","2500","Cash",,,"1","2022-07-20 00:00:00"
"5679","RCP007865","2022-07-20 00:00:00","6000","Cash",,,"1","2022-07-20 00:00:00"
"5631","RCP007866","2022-07-21 00:00:00","2500","Cash",,,"1","2022-07-21 00:00:00"
"5680","RCP000000","2022-07-23 00:00:00","0","Select",NULL,NULL,"1","2022-07-23 00:00:00"
"5598","RCP007867","2022-07-25 00:00:00","4400","Cash",,,"1","2022-07-25 00:00:00"
"5613","RCP007868","2022-07-25 00:00:00","2500","Cash",,,"1","2022-07-25 00:00:00"
"5680","RCP007869","2022-07-25 00:00:00","6000","Cash",,,"1","2022-07-25 00:00:00"
"5681","RCP007870","2022-07-25 00:00:00","6000","Cash",,,"1","2022-07-25 00:00:00"
"5682","RCP000000","2022-07-25 00:00:00","0","Select",NULL,NULL,"1","2022-07-25 00:00:00"
"5683","RCP007871","2022-07-25 00:00:00","6000","Cash",,,"1","2022-07-25 00:00:00"
"5844","RCP000000","2023-02-13 00:00:00","0","Select",NULL,NULL,"1","2023-02-13 00:00:00"
"5843","RCP008160","2023-02-13 00:00:00","4500","Cash",,,"3","2023-02-13 00:00:00"
"5845","RCP000000","2023-02-13 00:00:00","0","Select",NULL,NULL,"1","2023-02-13 00:00:00"
"5845","RCP008161","2023-02-13 00:00:00","6000","Cash",,,"1","2023-02-13 00:00:00"
"5844","RCP008162","2023-02-13 00:00:00","6000","Cash",,,"1","2023-02-13 00:00:00"
"5824","RCP008163","2023-02-14 00:00:00","4000","Cash",,,"1","2023-02-14 00:00:00"
"5477","RCP008164","2023-02-14 00:00:00","2500","Cash",,,"3","2023-02-14 00:00:00"
"5846","RCP008165","2023-02-15 00:00:00","6000","Cash",,,"1","2023-02-15 00:00:00"
"5624","RCP008166","2023-02-16 00:00:00","1200","Cash",,,"1","2023-02-16 00:00:00"
"5847","RCP008167","2023-02-16 00:00:00","2500","Cash",,,"3","2023-02-16 00:00:00"
"5792","RCP008168","2023-02-17 00:00:00","2000","Cash",,,"1","2023-02-17 00:00:00"
"5848","RCP008169","2023-02-17 00:00:00","2500","Cash",,,"3","2023-02-17 00:00:00"
"5849","RCP008170","2023-02-18 00:00:00","6000","Cash",,,"1","2023-02-18 00:00:00"
"5850","RCP008171","2023-02-21 00:00:00","6000","Cash",,,"1","2023-02-21 00:00:00"
"5851","RCP008172","2023-02-21 00:00:00","2500","Cash",,,"3","2023-02-21 00:00:00"
"5826","RCP008173","2023-02-22 00:00:00","1500","Cash",,,"1","2023-02-22 00:00:00"
"5809","RCP008174","2023-02-22 00:00:00","7300","Cash",,,"1","2023-02-22 00:00:00"
"5852","RCP008175","2023-02-22 00:00:00","6000","Cash",,,"1","2023-02-22 00:00:00"
"5853","RCP008176","2023-02-23 00:00:00","2500","Cash",,,"3","2023-02-23 00:00:00"
"5854","RCP008177","2023-02-23 00:00:00","2500","Cash",,,"3","2023-02-23 00:00:00"
"5823","RCP008178","2023-02-24 00:00:00","1500","Cash",,,"1","2023-02-24 00:00:00"
"5825","RCP008179","2023-02-24 00:00:00","1500","Cash",,,"1","2023-02-24 00:00:00"
"5855","RCP008180","2023-02-27 00:00:00","6000","Cash",,,"1","2023-02-27 00:00:00"
"5856","RCP008181","2023-02-27 00:00:00","2500","Cash",,,"3","2023-02-27 00:00:00"
"5857","RCP008182","2023-02-27 00:00:00","6000","Cash",,,"1","2023-02-27 00:00:00"
"5858","RCP008183","2023-03-01 00:00:00","3000","Cash",,,"3","2023-03-01 00:00:00"
"5859","RCP008184","2023-03-02 00:00:00","6000","Cash",,,"1","2023-03-02 00:00:00"
"5779","RCP008185","2023-03-06 00:00:00","6800","Cash",,,"1","2023-03-06 00:00:00"
"5860","RCP008186","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5861","RCP008187","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5862","RCP008188","2023-03-06 00:00:00","2500","Cash",,,"3","2023-03-06 00:00:00"
"5863","RCP008189","2023-03-06 00:00:00","2500","Cash",,,"3","2023-03-06 00:00:00"
"5864","RCP008190","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5865","RCP008191","2023-03-06 00:00:00","2500","Cash",,,"3","2023-03-06 00:00:00"
"5866","RCP008192","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5867","RCP008193","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5868","RCP008194","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5869","RCP008195","2023-03-06 00:00:00","6000","Cash",,,"1","2023-03-06 00:00:00"
"5827","RCP008196","2023-03-08 00:00:00","1000","Cash",,,"1","2023-03-08 00:00:00"
"5832","RCP008197","2023-03-08 00:00:00","1500","Cash",,,"1","2023-03-08 00:00:00"
"5870","RCP008198","2023-03-09 00:00:00","6000","Cash",,,"1","2023-03-09 00:00:00"
"5831","RCP008199","2023-03-10 00:00:00","1000","Cash",,,"1","2023-03-10 00:00:00"
"5820","RCP008200","2023-03-10 00:00:00","7300","Cash",,,"1","2023-03-10 00:00:00"
"5838","RCP008201","2023-03-13 00:00:00","1500","Cash",,,"1","2023-03-13 00:00:00"
"5833","RCP008202","2023-03-13 00:00:00","1500","Cash",,,"1","2023-03-13 00:00:00"
"5871","RCP008203","2023-03-13 00:00:00","6000","Cash",,,"1","2023-03-13 00:00:00"
"5872","RCP008204","2023-03-13 00:00:00","2500","Cash",,,"3","2023-03-13 00:00:00"
"5873","RCP008205","2023-03-13 00:00:00","2500","Cash",,,"3","2023-03-13 00:00:00"
"5874","RCP008206","2023-03-14 00:00:00","6000","Cash",,,"1","2023-03-14 00:00:00"
"5875","RCP008207","2023-03-16 00:00:00","6000","Cash",,,"1","2023-03-16 00:00:00"
"5836","RCP008208","2023-03-17 00:00:00","3500","Cash",,,"1","2023-03-17 00:00:00"
"5876","RCP008209","2023-03-17 00:00:00","6000","Cash",,,"1","2023-03-17 00:00:00"
"5877","RCP008210","2023-03-21 00:00:00","6000","Cash",,,"1","2023-03-21 00:00:00"
"5770","RCP008211","2023-03-23 00:00:00","1000","Cash",,,"1","2023-03-23 00:00:00"
"5684","RCP000000","2022-07-25 00:00:00","0","Select",NULL,NULL,"1","2022-07-25 00:00:00"
"5685","RCP007872","2022-07-25 00:00:00","6000","Cash",,,"1","2022-07-25 00:00:00"
"5686","RCP000000","2022-07-26 00:00:00","0","Select",NULL,NULL,"1","2022-07-26 00:00:00"
"5646","RCP007873","2022-07-27 00:00:00","1500","Cash",,,"1","2022-07-27 00:00:00"
"5686","RCP007874","2022-07-27 00:00:00","6000","Cash",,,"1","2022-07-27 00:00:00"
"5682","RCP007875","2022-07-25 00:00:00","6000","Cash",,,"1","2022-07-27 00:00:00"
"5684","RCP007876","2022-07-25 00:00:00","6000","Cash",,,"1","2022-07-27 00:00:00"
"5687","RCP007877","2022-07-28 00:00:00","6000","Cash",,,"1","2022-07-28 00:00:00"
"5688","RCP007878","2022-07-30 00:00:00","6000","Cash",,,"1","2022-07-30 00:00:00"
"5637","RCP007879","2022-08-01 00:00:00","1500","Cash",,,"1","2022-08-01 00:00:00"
"5648","RCP007880","2022-08-01 00:00:00","4000","Cash",,,"1","2022-08-01 00:00:00"
"5639","RCP007881","2022-08-01 00:00:00","1500","Cash",,,"1","2022-08-01 00:00:00"
"5689","RCP007882","2022-08-01 00:00:00","2500","Cash",,,"3","2022-08-01 00:00:00"
"5690","RCP001640","2022-08-01 00:00:00","2800","Cash",,,"5","2022-08-01 00:00:00"
"5641","RCP007883","2022-08-02 00:00:00","1500","Cash",,,"1","2022-08-02 00:00:00"
"5650","RCP007884","2022-08-02 00:00:00","1500","Cash",,,"1","2022-08-02 00:00:00"
"5652","RCP007885","2022-08-02 00:00:00","1000","Cash",,,"1","2022-08-02 00:00:00"
"5651","RCP007886","2022-08-02 00:00:00","1000","Cash",,,"1","2022-08-02 00:00:00"
"5691","RCP007887","2022-08-02 00:00:00","2500","Cash",,,"3","2022-08-02 00:00:00"
"5645","RCP007888","2022-08-03 00:00:00","4000","Cash",,,"1","2022-08-03 00:00:00"
"5654","RCP007889","2022-08-03 00:00:00","2500","Cash",,,"1","2022-08-03 00:00:00"
"5692","RCP007890","2022-08-03 00:00:00","6000","Cash",,,"1","2022-08-03 00:00:00"
"5693","RCP007891","2022-08-02 00:00:00","6000","Cash",,,"1","2022-08-03 00:00:00"
"5405","RCP007892","2022-08-04 00:00:00","2500","Cash",,,"1","2022-08-04 00:00:00"
"5694","RCP007893","2022-08-04 00:00:00","6000","Cash",,,"1","2022-08-04 00:00:00"
"5695","RCP000000","2022-08-04 00:00:00","0","Select",NULL,NULL,"1","2022-08-04 00:00:00"
"5695","RCP007894","2022-08-04 00:00:00","6000","Cash",,,"1","2022-08-04 00:00:00"
"5649","RCP007895","2022-08-05 00:00:00","5000","Cash",,,"1","2022-08-05 00:00:00"
"5655","RCP007896","2022-08-05 00:00:00","1500","Cash",,,"1","2022-08-05 00:00:00"
"5661","RCP007897","2022-08-05 00:00:00","2500","Cash",,,"1","2022-08-05 00:00:00"
"5658","RCP007898","2022-08-05 00:00:00","1000","Cash",,,"1","2022-08-05 00:00:00"
"5696","RCP007899","2022-08-05 00:00:00","6000","Cash",,,"1","2022-08-05 00:00:00"
"5697","RCP007900","2022-08-05 00:00:00","6000","Cash",,,"1","2022-08-05 00:00:00"
"5644","RCP007901","2022-08-08 00:00:00","4000","Cash",,,"1","2022-08-08 00:00:00"
"5698","RCP007902","2022-08-08 00:00:00","6000","Cash",,,"1","2022-08-08 00:00:00"
"5699","RCP007903","2022-08-09 00:00:00","6000","Cash",,,"1","2022-08-09 00:00:00"
"5700","RCP007904","2022-08-09 00:00:00","6000","Cash",,,"1","2022-08-09 00:00:00"
"5701","RCP007905","2022-08-11 00:00:00","6000","Cash",,,"1","2022-08-11 00:00:00"
"5702","RCP007906","2022-08-13 00:00:00","6000","Cash",,,"1","2022-08-13 00:00:00"
"5703","RCP000000","2022-08-15 00:00:00","0","Select",NULL,NULL,"1","2022-08-15 00:00:00"
"5704","RCP007907","2022-08-16 00:00:00","6000","Cash",,,"1","2022-08-16 00:00:00"
"5705","RCP000000","2022-08-17 00:00:00","0","Select",NULL,NULL,"1","2022-08-17 00:00:00"
"5706","RCP007908","2022-08-17 00:00:00","2500","Cash",,,"3","2022-08-17 00:00:00"
"5707","RCP007909","2022-08-17 00:00:00","6000","Cash",,,"1","2022-08-17 00:00:00"
"5705","RCP007910","2022-08-18 00:00:00","6000","Cash",,,"1","2022-08-18 00:00:00"
"5708","RCP000000","2022-08-18 00:00:00","0","Select",NULL,NULL,"1","2022-08-18 00:00:00"
"5708","RCP007911","2022-08-18 00:00:00","6000","Cash",,,"1","2022-08-18 00:00:00"
"5604","RCP007912","2022-08-22 00:00:00","3400","Cash",,,"1","2022-08-22 00:00:00"
"5709","RCP000000","2022-08-22 00:00:00","0","Select",NULL,NULL,"1","2022-08-22 00:00:00"
"5703","RCP007913","2022-08-22 00:00:00","6000","Cash",,,"1","2022-08-22 00:00:00"
"5667","RCP007914","2022-08-23 00:00:00","1000","Cash",,,"1","2022-08-23 00:00:00"
"5664","RCP007915","2022-08-23 00:00:00","4000","Cash",,,"1","2022-08-23 00:00:00"
"5710","RCP007916","2022-08-23 00:00:00","6000","Cash",,,"1","2022-08-23 00:00:00"
"5711","RCP000000","2022-08-23 00:00:00","0","Select",NULL,NULL,"1","2022-08-23 00:00:00"
"5706","RCP008370","2023-06-23 00:00:00","500","Cash",,,"3","2023-06-23 00:00:00"
"5945","RCP008371","2023-06-26 00:00:00","2300","Cash",,,"1","2023-06-26 00:00:00"
"5928","RCP008372","2023-06-26 00:00:00","3500","Cash",,,"1","2023-06-26 00:00:00"
"5966","RCP008373","2023-06-26 00:00:00","6000","Cash",,,"1","2023-06-26 00:00:00"
"5930","RCP008374","2023-06-27 00:00:00","3500","Cash",,,"1","2023-06-27 00:00:00"
"5936","RCP008375","2023-06-27 00:00:00","5500","Cash",,,"1","2023-06-27 00:00:00"
"5958","RCP008376","2023-06-30 00:00:00","3500","Cash",,,"1","2023-06-30 00:00:00"
"5951","RCP008377","2023-06-30 00:00:00","1300","Cash",,,"1","2023-06-30 00:00:00"
"5932","RCP008378","2023-07-03 00:00:00","1500","Cash",,,"1","2023-07-03 00:00:00"
"5915","RCP008379","2023-07-03 00:00:00","3500","Cash",,,"1","2023-07-03 00:00:00"
"5931","RCP008380","2023-07-03 00:00:00","3500","Cash",,,"1","2023-07-03 00:00:00"
"5944","RCP008381","2023-07-03 00:00:00","3500","Cash",,,"1","2023-07-03 00:00:00"
"5967","RCP008382","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5968","RCP000000","2023-07-03 00:00:00","0","Select",NULL,NULL,"1","2023-07-03 00:00:00"
"5969","RCP008383","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5970","RCP000000","2023-07-03 00:00:00","0","Select",NULL,NULL,"1","2023-07-03 00:00:00"
"5971","RCP000000","2023-07-03 00:00:00","0","Select",NULL,NULL,"1","2023-07-03 00:00:00"
"5972","RCP000000","2023-07-03 00:00:00","0","Select",NULL,NULL,"1","2023-07-03 00:00:00"
"5970","RCP008384","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5968","RCP008385","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5971","RCP008386","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5972","RCP008387","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5973","RCP000000","2023-07-03 00:00:00","0","Select",NULL,NULL,"1","2023-07-03 00:00:00"
"5973","RCP008388","2023-07-03 00:00:00","6000","Cash",,,"1","2023-07-03 00:00:00"
"5907","RCP008389","2023-07-05 00:00:00","4000","Cash",,,"1","2023-07-05 00:00:00"
"5938","RCP008390","2023-07-05 00:00:00","1500","Cash",,,"1","2023-07-05 00:00:00"
"5946","RCP008391","2023-07-05 00:00:00","4000","Cash",,,"1","2023-07-05 00:00:00"
"5941","RCP008392","2023-07-05 00:00:00","1500","Cash",,,"1","2023-07-05 00:00:00"
"5974","RCP008393","2023-07-06 00:00:00","6000","Cash",,,"1","2023-07-06 00:00:00"
"5975","RCP008394","2023-07-06 00:00:00","6000","Cash",,,"1","2023-07-06 00:00:00"
"5976","RCP008395","2023-07-06 00:00:00","6000","Cash",,,"1","2023-07-06 00:00:00"
"5977","RCP008396","2023-07-06 00:00:00","6000","Cash",,,"1","2023-07-06 00:00:00"
"5948","RCP008397","2023-07-11 00:00:00","1000","Cash",,,"1","2023-07-11 00:00:00"
"5949","RCP008398","2023-07-11 00:00:00","1000","Cash",,,"1","2023-07-11 00:00:00"
"5934","RCP008399","2023-07-11 00:00:00","1500","Cash",,,"1","2023-07-11 00:00:00"
"5950","RCP008400","2023-07-11 00:00:00","1500","Cash",,,"1","2023-07-11 00:00:00"
"5952","RCP008401","2023-07-11 00:00:00","4000","Cash",,,"1","2023-07-11 00:00:00"
"5942","RCP008402","2023-07-12 00:00:00","1500","Cash",,,"1","2023-07-12 00:00:00"
"5978","RCP008403","2023-07-12 00:00:00","6000","Cash",,,"1","2023-07-12 00:00:00"
"5979","RCP008404","2023-07-12 00:00:00","6000","Cash",,,"1","2023-07-12 00:00:00"
"5980","RCP008405","2023-07-12 00:00:00","6000","Cash",,,"1","2023-07-12 00:00:00"
"5960","RCP008406","2023-07-13 00:00:00","3500","Cash",,,"1","2023-07-13 00:00:00"
